t|bible reference|texte|rain|snow|wind|fog|storm|night
AT|Lv 15,23|Si quelqu’un touche ce qui se trouve sur le lit ou ce sur quoi elle s’est assise, il sera impur jusqu’au soir.|False|False|False|False|False|True
AT|Lv 15,27|Quiconque les touchera sera impur, il devra laver ses vêtements et se baigner dans l’eau ; il restera impur jusqu’au soir.|False|False|False|False|False|True
AT|Lv 17,15|Si quelqu’un, israélite de souche ou immigré, mange d’un animal crevé ou déchiré, il devra nettoyer ses vêtements et se baigner dans l’eau ; il sera impur jusqu’au soir, puis il sera pur.|False|False|False|False|False|True
AT|Lv 22,6|celui qui aura eu de tels contacts sera impur jusqu’au soir et ne pourra manger des choses saintes qu’après avoir baigné son corps dans l’eau.|False|False|False|False|False|True
AT|Lv 22,7|Au coucher du soleil, il sera pur et pourra manger ensuite des choses saintes : c’est là sa nourriture.|False|False|False|False|False|True
AT|Lv 23,5|Le premier mois, le quatorze du mois, au coucher du soleil, ce sera la Pâque en l’honneur du Seigneur.|False|False|False|False|False|True
AT|Lv 23,32|Ce sera pour vous un sabbat, un sabbat solennel : vous ferez pénitence. Le neuvième jour du mois, depuis le soir jusqu’au soir suivant, vous observerez le repos sabbatique. »|False|False|False|False|False|True
AT|Lv 24,3|C’est devant le rideau qui abrite le Témoignage, à l’intérieur de la tente de la Rencontre, qu’Aaron disposera cette lampe, pour qu’elle soit perpétuellement du soir au matin devant le Seigneur. C’est un décret perpétuel pour toutes vos générations.|False|False|False|False|False|True
AT|Lv 25,1|Le Seigneur parla à Moïse sur le mont Sinaï et dit :|False|False|False|False|False|True
AT|Lv 26,4|je vous donnerai, en leur saison, les pluies qu’il vous faut ; la terre donnera ses produits et l’arbre de la campagne, ses fruits.|True|False|False|False|False|False
AT|Lv 26,36|Ceux d’entre vous qui survivront, je provoquerai le découragement dans leur cœur, quand ils se trouveront dans le pays de leurs ennemis. Poursuivis par le bruit d’une feuille morte, ils fuiront comme on fuit devant l’épée et ils tomberont sans que nul ne les poursuive.|False|False|True|False|False|False
AT|Nb 5,27|S’il se trouve qu’elle s’est rendue impure, si elle a été infidèle à son mari, l’eau qui porte la malédiction entrera en elle pour la rendre amère, son ventre gonflera et son flanc dépérira. Alors la femme deviendra un objet d’imprécation au milieu de son peuple.|False|False|True|False|False|False
AT|Nb 9,3|Le quatorzième jour de ce mois, au coucher du soleil, vous la célébrerez à la date fixée. Vous la célébrerez selon tous les rituels et toutes les ordonnances qui la concernent. »|False|False|False|False|False|True
AT|Nb 9,5|Alors ils célébrèrent la Pâque, le quatorzième jour du premier mois, au coucher du soleil, dans le désert du Sinaï. Les fils d’Israël la célébrèrent conformément à tout ce que le Seigneur avait ordonné à Moïse.|False|False|False|False|False|True
AT|Nb 9,11|C’est le deuxième mois qu’ils la célébreront, le quatorzième jour, au coucher du soleil. Ils mangeront l’agneau avec des pains sans levain et des herbes amères.|False|False|False|False|False|True
AT|Nb 9,15|Le jour où l’on dressa la Demeure, la nuée couvrit la Demeure – c’est-à-dire la tente du Témoignage – et, le soir, il y eut sur la Demeure comme l’apparence d’un feu, et cela jusqu’au matin.|False|False|False|False|False|True
AT|Nb 9,16|Il en fut toujours ainsi : la nuée couvrait la Demeure et, la nuit, il y avait l’apparence d’un feu.|False|False|False|False|False|True
AT|Nb 9,21|Il arrivait que la nuée reste seulement du soir au matin : le matin, la nuée s’élevait et ils levaient le camp ; ou bien elle restait un jour et une nuit : la nuée s’élevait et ils levaient le camp.|False|False|False|False|False|True
AT|Nb 11,9|Lorsque, pendant la nuit, la rosée descendait sur le camp, la manne descendait sur elle.|False|False|False|False|False|True
AT|Nb 11,31|Envoyé par le Seigneur, le vent se leva ; depuis la mer, il amena des cailles, il les rabattit sur le camp et tout autour du camp sur une largeur d’une journée de marche à peu près ; elles couvraient la surface du sol sur deux coudées d’épaisseur environ.|False|False|True|False|False|False
AT|Nb 11,32|Le peuple resta debout tout ce jour-là, toute la nuit et toute la journée du lendemain ; ils ramassèrent les cailles. Celui qui en eut le moins en ramassa dix grandes mesures. Ils prirent beaucoup de temps pour les étaler tout autour du camp.|False|False|False|False|False|True
AT|Nb 12,10|La nuée s’éloigna de la tente, et voici : Miryam était couverte d’une lèpre blanche comme de la neige. Aaron se tourna vers elle, et voici qu’elle était lépreuse.|False|True|False|False|False|False
AT|Nb 14,1|Alors toute la communauté éleva la voix, se mit à crier ; et le peuple pleura cette nuit-là.|False|False|False|False|False|True
AT|Nb 14,14|et ils le diront à l’habitant de Canaan ! Ils avaient appris que toi, Seigneur, tu es au milieu de ce peuple, que toi, Seigneur, tu te laisses voir les yeux dans les yeux, que ta nuée se tient au-dessus d’eux, que toi, tu marches devant eux, dans une colonne de nuée le jour, dans une colonne de feu la nuit.|False|False|False|False|False|True
AT|Nb 14,37|ces hommes qui, par méchanceté, avaient dénigré le pays moururent en présence du Seigneur, frappés par un fléau.|False|False|False|False|True|False
AT|Nb 19,7|Puis le prêtre lavera ses vêtements et baignera son corps dans l’eau ; après quoi il rentrera au camp. Le prêtre restera impur jusqu’au soir.|False|False|False|False|False|True
AT|Nb 19,8|Celui qui a brûlé la vache lavera également ses vêtements dans l’eau et baignera son corps dans l’eau. Il restera impur jusqu’au soir.|False|False|False|False|False|True
AT|Nb 19,10|Puis, celui qui a recueilli les cendres de la vache lavera ses vêtements ; il restera impur jusqu’au soir. Ce sera un décret perpétuel pour les fils d’Israël et pour l’immigré résidant parmi eux.|False|False|False|False|False|True
AT|Nb 19,19|Le troisième et le septième jour, celui qui est pur aspergera l’impur ; et lorsqu’il l’aura purifié le septième jour, il lavera ses vêtements, se baignera dans l’eau et, le soir, il sera pur.|False|False|False|False|False|True
AT|Nb 19,21|Ce sera pour eux un décret perpétuel. Celui qui aura aspergé avec l’eau lustrale lavera ses vêtements ; celui qui aura touché l’eau lustrale restera impur jusqu’au soir.|True|False|False|False|False|True
AT|Nb 19,22|Tout ce que touchera l’impur sera impur, et la personne qui ensuite y touchera restera impure jusqu’au soir. »|False|False|False|False|False|True
AT|Nb 20,23|Le Seigneur s’adressa à Moïse et Aaron à Hor-la-Montagne, sur la frontière du pays d’Édom, et il dit :|False|False|False|False|False|True
AT|Nb 22,8|Balaam leur dit : « Passez la nuit ici, et je vous rendrai réponse suivant ce que le Seigneur m’aura dit. » Les princes de Moab restèrent donc chez Balaam.|False|False|False|False|False|True
AT|Nb 22,19|Maintenant, je vous en prie, restez ici cette nuit, vous aussi, car je sais que le Seigneur va encore me parler. »|False|False|False|False|False|True
AT|Nb 22,20|Dieu vint auprès de Balaam pendant la nuit et lui dit : « Puisque ces hommes sont venus t’appeler, lève-toi, pars avec eux. Seulement, ce que je te dirai, c’est cela que tu feras. »|False|False|False|False|False|True
AT|Nb 27,16|« Que le Seigneur, Dieu des esprits qui animent tout être de chair, établisse à la tête de la communauté un homme|False|False|False|False|False|True
AT|Nb 28,4|Tu présenteras le premier agneau au matin et le second au coucher du soleil,|False|False|False|False|False|True
AT|Nb 28,8|Tu offriras le second agneau au coucher du soleil. Tu feras l’offrande de céréales et la libation comme le matin. C’est une nourriture offerte, en agréable odeur pour le Seigneur.|False|False|False|False|False|True
AT|Nb 33,17|Partis de Qibroth-ha-Taawa, ils campèrent à Hacéroth.|False|False|False|False|False|True
AT|Dt 1,33|lui qui marchait devant vous sur la route pour chercher le lieu de vos campements : il était dans le feu durant la nuit pour éclairer vos pas sur le chemin, et dans la nuée durant le jour. »|False|False|False|False|False|True
AT|Dt 1,34|Le Seigneur a entendu le bruit de vos paroles, il s’est irrité et a déclaré sous serment :|False|False|False|False|False|True
AT|Dt 2,13|« Maintenant, debout ! Traversez le torrent de Zéred. » Nous avons donc traversé le torrent de Zéred.|True|False|False|False|False|False
AT|Dt 3,23|J’ai imploré le Seigneur en ce temps-là :|False|False|False|False|False|True
AT|Dt 4,11|Vous vous êtes donc approchés et tenus debout, au pied de la montagne. Et la montagne était en feu, embrasée jusqu’en plein ciel, parmi les ténèbres des nuages et de la nuée obscure.|False|False|False|False|True|True
AT|Dt 4,15|Prenez bien garde à vous-mêmes : vous n’avez vu aucune forme le jour où le Seigneur vous a parlé à l’Horeb du milieu du feu.|False|False|False|False|False|True
AT|Dt 5,4|C’est face à face que le Seigneur a parlé avec vous sur la montagne, du milieu du feu.|False|False|False|False|False|True
AT|Dt 5,23|Or, quand vous avez entendu la voix sortant des ténèbres, tandis que la montagne était embrasée par le feu, vous vous êtes approchés de moi, vous, tous les chefs de tribus, et vous, les anciens,|False|False|False|False|False|True
AT|Dt 6,7|Tu les rediras à tes fils, tu les répéteras sans cesse, à la maison ou en voyage, que tu sois couché ou que tu sois levé ;|False|False|False|False|False|True
AT|Dt 9,9|J’étais monté sur la montagne pour recevoir les tables de pierre, les tables de l’Alliance que le Seigneur a conclue avec vous. Je suis resté dans la montagne quarante jours et quarante nuits sans manger ni boire.|False|False|False|False|False|True
AT|Dt 9,11|C’est donc au bout de quarante jours et de quarante nuits que le Seigneur m’a donné ces deux tables de pierre, les tables de l’Alliance.|False|False|False|False|False|True
AT|Dt 9,18|Je tombai à terre devant le Seigneur, et, comme la première fois, je fus quarante jours et quarante nuits sans manger ni boire, à cause de tous les péchés que vous aviez commis : vous aviez fait ce qui est mal aux yeux du Seigneur et ainsi vous l’aviez exaspéré.|False|False|False|False|False|True
AT|Dt 9,21|Quant à votre péché, ce veau que vous aviez fait, je l’ai pris, je l’ai brûlé, je l’ai broyé, je l’ai réduit en fine poussière, et j’en ai jeté la poussière dans le torrent qui descend de la montagne.|True|False|False|False|False|False
AT|Dt 9,25|Je suis donc tombé à terre devant le Seigneur et, durant ces quarante jours et ces quarante nuits, je restai prostré, car le Seigneur avait dit qu’il allait vous anéantir.|False|False|False|False|False|True
AT|Dt 10,7|De là, ils partirent pour la Goudgoda, et de la Goudgoda vers Yotbata, un pays de torrents d’eau.|True|False|False|False|True|False
AT|Dt 10,10|Quant à moi, je me suis tenu sur la montagne, comme la première fois, quarante jours et quarante nuits. Cette fois encore, le Seigneur m’écouta ; le Seigneur consentit à ne pas t’exterminer.|False|False|False|False|False|True
AT|Dt 11,11|Le pays où vous allez passer pour le posséder est un pays de montagnes et de vallées, qui boit la pluie du ciel.|True|False|False|False|False|False
AT|Dt 11,14|je donnerai à votre pays la pluie en son temps, pluie d’automne et pluie de printemps, et tu récolteras ton froment, ton vin nouveau et ton huile fraîche,|True|False|False|False|False|False
AT|Dt 11,17|la colère du Seigneur s’enflammerait contre vous ; il fermerait les cieux, et il n’y aurait plus de pluie, la terre ne donnerait plus son fruit, et vous disparaîtriez rapidement de ce bon pays que le Seigneur vous donne.|True|False|False|False|False|False
AT|Dt 11,19|Vous les apprendrez à vos fils, vous les leur direz quand tu seras assis dans ta maison et quand tu marcheras sur la route, quand tu seras couché et quand tu seras debout.|False|False|False|False|False|True
AT|Dt 12,16|Toutefois, vous ne consommerez pas le sang : tu le répandras à terre comme de l’eau.|True|False|False|False|False|False
AT|Dt 12,24|Tu ne consommeras pas le sang, tu le répandras à terre comme de l’eau.|True|False|False|False|False|False
AT|Dt 16,1|Observe le mois des Épis et célèbre la Pâque pour le Seigneur ton Dieu, car c’est au mois des Épis que le Seigneur ton Dieu t’a fait sortir d’Égypte, durant la nuit.|False|False|False|False|False|True
AT|Dt 16,4|Pendant sept jours, on ne verra pas chez toi de levain, sur tout ton territoire ; rien de la chair que tu auras sacrifiée le soir du premier jour ne sera conservé jusqu’au lendemain matin.|False|False|False|False|False|True
AT|Dt 16,6|mais c’est au lieu choisi par le Seigneur ton Dieu pour y faire demeurer son nom que tu sacrifieras la Pâque, le soir, au coucher du soleil, au moment précis où tu sortis d’Égypte.|False|False|False|False|False|True
AT|Dt 21,6|Puis, tous les anciens de cette ville qui se sont approchés de la victime se laveront les mains au-dessus de la génisse dont la nuque a été brisée dans le torrent.|True|False|False|False|False|False
